NGC 6093      120.72  5.88  0.45  0.41   RV
NGC 6093      165.22  5.18  0.65  0.57  GDR2
NGC 6093      254.06  4.96  1.01  0.76   RV
NGC 6093      344.24  3.35  1.42  1.23  GDR2
NGC 6101      136.84  1.02  0.80  0.47   RV
NGC 6121       58.65  4.74  0.22  0.21   RV
NGC 6121       74.59  4.55  0.13  0.13  GDR2
NGC 6121      106.62  4.50  0.21  0.20   RV
NGC 6121      139.99  4.21  0.12  0.12  GDR2
NGC 6121      142.27  4.04  0.19  0.18   RV
NGC 6121      176.05  4.01  0.19  0.18   RV
NGC 6121      201.41  4.44  0.13  0.12  GDR2
NGC 6121      210.69  3.91  0.19  0.17   RV
NGC 6121      251.97  4.18  0.20  0.18   RV
NGC 6121      273.69  3.98  0.11  0.11  GDR2
NGC 6121      295.88  3.77  0.18  0.17   RV
NGC 6121      347.59  3.89  0.18  0.17   RV
NGC 6121      356.74  3.69  0.11  0.10  GDR2
NGC 6121      403.11  3.51  0.17  0.16   RV
NGC 6121      467.70  3.34  0.10  0.09  GDR2
NGC 6121      475.91  3.26  0.16  0.14   RV
NGC 6121      590.80  3.19  0.16  0.14   RV
NGC 6121      602.33  2.73  0.13  0.12  GDR2
NGC 6139       62.91  6.78  1.06  0.85   RV
NGC 6139       69.42  7.76  1.02  0.91  GDR2
NGC 6139      190.36  4.05  0.65  0.53   RV
NGC 6139      195.06  4.16  1.05  1.03  GDR2
NGC 6144      120.27  1.86  1.00  0.93   RV
NGC 6144      124.85  2.29  0.47  0.42  GDR2
NGC 6171       41.58  4.07  0.38  0.35  GDR2
NGC 6171       45.48  3.87  0.36  0.32   RV
NGC 6171       81.74  3.68  0.35  0.32  GDR2
NGC 6171       99.68  3.58  0.36  0.31   RV
NGC 6171      114.88  3.81  0.37  0.34  GDR2
NGC 6171      154.74  3.32  0.32  0.28   RV
NGC 6171      164.96  3.17  0.33  0.30  GDR2
NGC 6171      228.99  3.26  0.32  0.29  GDR2
NGC 6171      232.63  2.62  0.25  0.22   RV
NGC 6171      391.96  1.65  0.33  0.31  GDR2
NGC 6171      398.03  2.43  0.34  0.28   RV
NGC 6205       22.78  8.11  0.75  0.65   RV
NGC 6205       89.74  6.75  0.63  0.55   RV
NGC 6205       95.65  6.52  0.45  0.41  GDR2
NGC 6205      154.43  5.98  0.43  0.39  GDR2
NGC 6205      164.62  5.98  0.55  0.48   RV
NGC 6205      193.95  6.12  0.46  0.42  GDR2
NGC 6205      235.16  6.32  0.47  0.43  GDR2
NGC 6205      260.78  5.79  0.54  0.47   RV
NGC 6205      294.00  5.33  0.42  0.38  GDR2
NGC 6205      356.21  5.11  0.40  0.36  GDR2
NGC 6205      426.37  4.65  0.43  0.38   RV
NGC 6205      438.96  4.10  0.35  0.32  GDR2
NGC 6205      585.62  3.74  0.35  0.31  GDR2
NGC 6205      716.83  3.84  0.49  0.42   RV
NGC 6218       42.87  4.38  0.37  0.33   RV
NGC 6218       68.45  3.68  0.26  0.25  GDR2
NGC 6218       89.37  3.88  0.33  0.29   RV
NGC 6218      131.71  3.99  0.28  0.26  GDR2
NGC 6218      134.04  3.34  0.28  0.25   RV
NGC 6218      187.37  3.09  0.26  0.23   RV
NGC 6218      187.37  3.08  0.25  0.23  GDR2
NGC 6218      272.04  2.78  0.24  0.23  GDR2
NGC 6218      327.64  2.72  0.24  0.21   RV
NGC 6218      425.81  2.48  0.27  0.25  GDR2
NGC 6229       82.93  3.48  0.63  0.49   RV
NGC 6235       74.82  3.37  0.57  0.51  GDR2
NGC 6254        3.10  5.60  0.66  0.59  K18
NGC 6254        6.00  6.41  0.50  0.48  K18
NGC 6254        9.60  6.82  0.43  0.38  K18
NGC 6254       15.20  6.36  0.27  0.26  K18
NGC 6254       24.20  6.33  0.18  0.18  K18
NGC 6254       38.20  5.87  0.12  0.12  K18
NGC 6254       54.30  5.75  0.14  0.13  K18
NGC 6254       66.92  5.17  0.40  0.35   RV
NGC 6254       76.97  5.62  0.31  0.28  GDR2
NGC 6254      129.02  5.26  0.30  0.28  GDR2
NGC 6254      131.58  4.99  0.39  0.34   RV
NGC 6254      179.46  4.54  0.28  0.26  GDR2
NGC 6254      207.23  4.41  0.34  0.30   RV
NGC 6254      239.33  4.18  0.26  0.24  GDR2
NGC 6254      322.96  3.89  0.25  0.23  GDR2
NGC 6254      338.76  3.91  0.35  0.31   RV
NGC 6254      427.03  2.59  0.23  0.21  GDR2
NGC 6256       49.71  6.00  1.44  1.21  GDR2
NGC 6256       82.60  3.65  0.94  0.71   RV
NGC 6266        3.12 18.64  1.97  1.97  W15
NGC 6266        3.40 15.00  1.23  1.03  K18
NGC 6266        6.07 14.69  0.98  0.98  W15
NGC 6266        6.60 16.08  1.01  0.94  K18
NGC 6266        7.96 14.68  0.90  0.90  W15
NGC 6266        9.27 16.09  1.01  1.01  W15
NGC 6266       10.60 14.58  0.61  0.57  K18
NGC 6266       12.07 16.05  0.36  0.36  W15
NGC 6266       15.90 14.41  0.37  0.37  W15
NGC 6266       16.70 14.65  0.39  0.40  K18
NGC 6266       18.74 15.03  0.44  0.44  W15
NGC 6266       22.14 14.35  0.25  0.25  W15
NGC 6266       25.88 14.38  0.27  0.27  W15
NGC 6266       26.70 14.17  0.26  0.25  K18
NGC 6266       29.09 13.92  0.27  0.27  W15
NGC 6266       31.96 13.81  0.22  0.22  W15
NGC 6266       34.83 13.85  0.25  0.25  W15
NGC 6266       37.55 14.16  0.26  0.26  W15
NGC 6266       40.44 13.21  0.24  0.24  W15
NGC 6266       43.74 13.19  0.23  0.23  W15
NGC 6266       47.07 13.29  0.26  0.26  W15
NGC 6266       50.58 13.33  0.24  0.24  W15
NGC 6266       54.32 12.35  0.24  0.24  W15
NGC 6266       58.20 12.90  0.25  0.25  W15
NGC 6266       62.48 12.21  0.23  0.23  W15
NGC 6266       66.92 11.95  0.23  0.23  W15
NGC 6266       67.73 11.94  1.05  0.92   RV
NGC 6266       71.58 12.37  0.23  0.23  W15
NGC 6266       76.36 12.51  0.25  0.25  W15
NGC 6266       82.30 11.73  0.19  0.19  W15
NGC 6266       91.58 11.29  0.20  0.20  W15
NGC 6266       97.39 10.31  0.69  0.62  GDR2
NGC 6266      103.56 11.14  0.22  0.22  W15
NGC 6266      119.38 10.62  0.20  0.20  W15
NGC 6266      139.01  9.44  0.84  0.72   RV
NGC 6266      155.50  9.76  0.66  0.60  GDR2
NGC 6266      218.82  8.73  0.59  0.54  GDR2
NGC 6266      286.08  6.81  0.57  0.52  GDR2
NGC 6266      306.02  6.62  0.66  0.58   RV
NGC 6273       51.88 10.33  0.91  0.80   RV
NGC 6273       74.17 11.04  0.62  0.58  GDR2
NGC 6273      105.93  9.60  0.85  0.74   RV
NGC 6273      128.56  8.85  0.53  0.50  GDR2
NGC 6273      185.21  6.86  0.46  0.42  GDR2
NGC 6273      193.20  6.43  0.58  0.50   RV
NGC 6273      298.71  5.16  0.43  0.40  GDR2
NGC 6273      338.87  4.74  0.77  0.61   RV
NGC 6284       79.79  4.90  0.75  0.70  GDR2
NGC 6284      121.91  3.81  0.55  0.45   RV
NGC 6287       48.89  5.01  0.70  0.64  GDR2
NGC 6287      145.82  3.58  0.65  0.61  GDR2
NGC 6293        6.10  7.13  0.74  0.69  K18
NGC 6293       11.80  7.77  0.78  0.74  K18
NGC 6293       18.80  6.94  0.70  0.63  K18
NGC 6293       28.20  5.41  0.54  0.46  K18
NGC 6293       41.07  6.32  0.67  0.59  GDR2
NGC 6293       87.43  4.50  0.57  0.51  GDR2
NGC 6293      154.72  3.83  0.78  0.71  GDR2
NGC 6304       34.89  5.33  0.59  0.50   RV
NGC 6304       44.11  5.05  0.57  0.51  GDR2
NGC 6304       78.20  4.36  0.49  0.42   RV
NGC 6304       85.90  4.88  0.58  0.52  GDR2
NGC 6304      145.68  3.71  0.46  0.39   RV
NGC 6304      153.17  3.63  0.50  0.43  GDR2
NGC 6316       44.17  6.76  0.92  0.76   RV
NGC 6316      143.92  5.88  0.77  0.64   RV
NGC 6325       39.62  4.80  0.66  0.56  GDR2
NGC 6325       95.04  4.32  1.01  0.76  GDR2
NGC 6325      158.73  2.12  0.80  0.59   RV
NGC 6333       55.74  6.48  0.47  0.44  GDR2
NGC 6333       98.23  6.65  0.52  0.47  GDR2
NGC 6333      150.07  5.53  0.47  0.44  GDR2
NGC 6333      212.70  4.29  0.47  0.43  GDR2
NGC 6333      228.52  2.64  1.67  1.04   RV
NGC 6341        3.28  8.12  0.90  0.90  W15
NGC 6341        6.30  8.75  0.68  0.68  W15
NGC 6341        7.96  7.59  0.65  0.65  W15
NGC 6341        9.32  8.19  0.57  0.57  W15
NGC 6341       12.39  8.24  0.28  0.28  W15
NGC 6341       16.05  8.71  0.32  0.32  W15
NGC 6341       18.82  8.34  0.32  0.32  W15
NGC 6341       21.76  8.37  0.24  0.24  W15
NGC 6341       25.07  7.70  0.21  0.21  W15
NGC 6341       28.38  7.86  0.22  0.22  W15
NGC 6341       31.43  7.61  0.23  0.23  W15
NGC 6341       32.91  7.25  0.64  0.56   RV
NGC 6341       34.49  7.55  0.24  0.24  W15
NGC 6341       37.48  7.73  0.21  0.21  W15
NGC 6341       40.38  7.53  0.23  0.23  W15
NGC 6341       43.34  7.53  0.21  0.21  W15
NGC 6341       46.68  7.39  0.19  0.19  W15
NGC 6341       49.93  7.13  0.21  0.21  W15
NGC 6341       53.42  7.23  0.20  0.20  W15
NGC 6341       57.00  7.21  0.19  0.19  W15
NGC 6341       60.77  6.80  0.18  0.18  W15
NGC 6341       64.50  7.09  0.20  0.20  W15
NGC 6341       68.67  6.76  0.20  0.20  W15
NGC 6341       72.74  6.65  0.22  0.22  W15
NGC 6341       77.10  6.92  0.20  0.20  W15
NGC 6341       82.46  6.55  0.19  0.19  W15
NGC 6341       89.04  6.18  0.18  0.18  W15
NGC 6341      100.95  6.16  0.19  0.19  W15
NGC 6341      101.80  5.59  0.50  0.44   RV
NGC 6341      173.90  5.08  0.45  0.40   RV
NGC 6341      217.92  4.31  0.79  0.71  GDR2
NGC 6341      241.95  3.81  0.34  0.30   RV
NGC 6341      253.39  4.00  0.63  0.56  GDR2
NGC 6341      340.99  4.03  0.61  0.55  GDR2
NGC 6341      373.38  3.85  0.35  0.30   RV
NGC 6341      612.50  2.59  0.77  0.72  GDR2
NGC 6341      750.91  1.95  0.47  0.35   RV
NGC 6342       31.79  2.74  0.67  0.50   RV
NGC 6342       47.40  3.99  0.70  0.65  GDR2
NGC 6342      130.61  2.23  0.67  0.70  GDR2
NGC 6352       42.83  3.41  0.31  0.29  GDR2
NGC 6352       84.37  2.91  0.30  0.27  GDR2
NGC 6352      127.74  2.85  0.28  0.25  GDR2
NGC 6352      153.61  3.73  0.93  0.70   RV
NGC 6352      181.74  2.68  0.36  0.33  GDR2
NGC 6355       35.90  5.39  1.01  0.89  GDR2
NGC 6355       51.52  2.05  0.86  0.62   RV
NGC 6355      170.85  3.81  1.13  1.04  GDR2
NGC 6356       49.79  4.74  1.79  1.19   RV
NGC 6356      103.56  6.37  1.55  1.25  GDR2
NGC 6362        7.19  3.85  0.44  0.44  W15
NGC 6362       14.33  3.81  0.39  0.39  W15
NGC 6362       18.21  3.61  0.37  0.37  W15
NGC 6362       23.60  3.85  0.28  0.28  W15
NGC 6362       28.67  2.97  0.23  0.23  W15
NGC 6362       33.33  3.18  0.24  0.24  W15
NGC 6362       37.97  3.79  0.30  0.30  W15
NGC 6362       41.36  3.92  0.27  0.27  W15
NGC 6362       45.03  3.72  0.28  0.28  W15
NGC 6362       48.23  3.68  0.28  0.28  W15
NGC 6362       51.22  3.68  0.26  0.26  W15
NGC 6362       54.06  3.61  0.23  0.23  W15
NGC 6362       55.20  3.71  0.30  0.26   RV
NGC 6362       56.96  3.11  0.21  0.21  W15
NGC 6362       60.30  3.63  0.27  0.27  W15
NGC 6362       63.37  3.33  0.27  0.27  W15
NGC 6362       65.93  3.45  0.24  0.24  W15
NGC 6362       69.12  3.78  0.27  0.27  W15
NGC 6362       72.45  3.55  0.24  0.24  W15
NGC 6362       75.42  3.32  0.24  0.24  W15
NGC 6362       78.34  3.60  0.25  0.25  W15
NGC 6362       81.81  3.51  0.26  0.26  W15
NGC 6362       86.95  3.60  0.25  0.25  W15
NGC 6362       95.30  2.68  0.24  0.24  W15
NGC 6362      106.27  3.26  0.19  0.17  GDR2
NGC 6362      122.34  3.14  0.27  0.24   RV
NGC 6362      206.63  3.12  0.19  0.18  GDR2
NGC 6362      233.70  2.57  0.22  0.20   RV
NGC 6362      324.69  2.48  0.16  0.15  GDR2
NGC 6362      375.75  1.90  0.29  0.24   RV
NGC 6366       57.95  2.73  0.21  0.20  GDR2
NGC 6366       70.68  2.86  0.34  0.29   RV
NGC 6366      124.97  2.66  0.23  0.22  GDR2
NGC 6366      136.55  2.54  0.30  0.26   RV
NGC 6366      188.94  2.49  0.20  0.19  GDR2
NGC 6366      204.42  2.56  0.30  0.26   RV
NGC 6366      282.54  2.56  0.21  0.20  GDR2
NGC 6366      334.36  2.41  0.28  0.25   RV
NGC 6366      447.84  1.84  0.23  0.21  GDR2
NGC 6380       80.30  5.01  1.22  0.92   RV
NGC 6380       93.04  8.19  1.70  1.43  GDR2
NGC 6388        4.80 19.06  1.55  1.30  K18
NGC 6388        9.50 19.44  1.03  0.93  K18
NGC 6388       13.17 15.10  1.43  1.43  W15
NGC 6388       15.00 17.38  0.46  0.45  K18
NGC 6388       17.05 14.28  1.31  1.31  W15
NGC 6388       19.14 17.26  1.35  1.35  W15
NGC 6388       23.50 16.11  0.29  0.29  K18
NGC 6388       26.36 14.65  0.30  0.30  W15
NGC 6388       34.18 14.05  0.34  0.34  W15
NGC 6388       37.30 13.78  0.18  0.18  K18
NGC 6388       39.39 13.58  0.34  0.34  W15
NGC 6388       43.89 13.39  0.36  0.36  W15
NGC 6388       47.83 13.74  0.32  0.32  W15
NGC 6388       51.40 12.74  0.32  0.32  W15
NGC 6388       53.50 13.16  0.20  0.19  K18
NGC 6388       54.77 12.80  0.32  0.32  W15
NGC 6388       57.99 13.04  0.32  0.32  W15
NGC 6388       58.20 10.99  0.97  0.85   RV
NGC 6388       60.81 13.07  0.30  0.30  W15
NGC 6388       63.63 12.47  0.30  0.30  W15
NGC 6388       66.48 12.37  0.26  0.26  W15
NGC 6388       69.43 12.17  0.30  0.30  W15
NGC 6388       72.49 12.24  0.30  0.30  W15
NGC 6388       75.64 11.39  0.28  0.28  W15
NGC 6388       79.12 11.79  0.28  0.28  W15
NGC 6388       79.28 10.67  0.72  0.66  GDR2
NGC 6388       83.14 11.73  0.27  0.27  W15
NGC 6388       87.73 11.76  0.27  0.27  W15
NGC 6388       93.62 11.61  0.25  0.25  W15
NGC 6388       97.90 11.22  0.99  0.86   RV
NGC 6388      101.85 10.90  0.26  0.26  W15
NGC 6388      115.57 10.21  0.25  0.25  W15
NGC 6388      118.94 10.25  0.74  0.68  GDR2
NGC 6388      145.17  9.25  0.82  0.71   RV
NGC 6388      149.61  8.42  0.69  0.64  GDR2
NGC 6388      192.74  8.22  0.66  0.62  GDR2
NGC 6388      208.57  8.42  0.74  0.65   RV
NGC 6388      318.54  6.34  0.73  0.67  GDR2
NGC 6388      339.83  5.92  0.54  0.47   RV
NGC 6397        2.55  5.16  0.50  0.50  W15
NGC 6397        4.95  5.34  0.59  0.59  W15
NGC 6397        6.91  5.63  0.50  0.50  W15
NGC 6397        8.61  5.66  0.52  0.52  W15
NGC 6397       12.16  4.92  0.32  0.32  W15
NGC 6397       15.15  5.00  0.37  0.37  W15
NGC 6397       18.41  5.10  0.41  0.41  W15
NGC 6397       22.60  5.24  0.26  0.26  W15
NGC 6397       27.21  5.16  0.27  0.27  W15
NGC 6397       31.46  4.90  0.31  0.31  W15
NGC 6397       34.50  4.50  0.28  0.26   RV
NGC 6397       36.12  4.71  0.26  0.26  W15
NGC 6397       40.55  4.73  0.27  0.27  W15
NGC 6397       45.35  4.68  0.29  0.29  W15
NGC 6397       49.61  5.11  0.29  0.29  W15
NGC 6397       53.19  4.92  0.28  0.28  W15
NGC 6397       57.01  5.36  0.28  0.28  W15
NGC 6397       62.22  5.04  0.25  0.25  W15
NGC 6397       67.64  4.79  0.28  0.28  W15
NGC 6397       72.50  4.82  0.30  0.30  W15
NGC 6397       74.92  4.62  0.29  0.27   RV
NGC 6397       76.21  4.87  0.31  0.31  W15
NGC 6397       81.16  4.45  0.22  0.22  W15
NGC 6397       86.03  4.77  0.26  0.26  W15
NGC 6397       90.63  4.66  0.27  0.27  W15
NGC 6397       95.36  4.48  0.23  0.23  W15
NGC 6397       99.25  4.57  0.10  0.09  GDR2
NGC 6397      100.14  4.63  0.26  0.26  W15
NGC 6397      106.44  4.59  0.29  0.29  W15
NGC 6397      108.71  4.25  0.27  0.24   RV
NGC 6397      119.25  4.18  0.21  0.21  W15
NGC 6397      137.71  3.97  0.25  0.23   RV
NGC 6397      166.87  3.79  0.24  0.22   RV
NGC 6397      173.71  4.13  0.09  0.09  GDR2
NGC 6397      196.52  3.96  0.25  0.23   RV
NGC 6397      229.52  3.83  0.24  0.22   RV
NGC 6397      231.57  4.13  0.09  0.09  GDR2
NGC 6397      259.54  3.74  0.23  0.22   RV
NGC 6397      288.91  3.73  0.09  0.09  GDR2
NGC 6397      290.41  3.74  0.23  0.22   RV
NGC 6397      322.55  3.48  0.22  0.20   RV
NGC 6397      352.48  3.38  0.08  0.09  GDR2
NGC 6397      355.01  3.46  0.22  0.20   RV
NGC 6397      390.19  3.45  0.22  0.20   RV
NGC 6397      427.50  3.31  0.08  0.09  GDR2
NGC 6397      434.16  3.37  0.22  0.20   RV
NGC 6397      481.23  3.15  0.20  0.19   RV
NGC 6397      517.74  3.23  0.09  0.08  GDR2
NGC 6397      545.13  3.15  0.20  0.19   RV
NGC 6397      592.57  2.74  0.15  0.14  GDR2
NGC 6397      644.82  2.87  0.28  0.24   RV
NGC 6401       46.25  7.82  1.20  1.07  GDR2
NGC 6401       84.30  7.18  1.17  1.05  GDR2
NGC 6401      118.91  4.75  1.28  1.11  GDR2
NGC 6401      127.81  7.02  2.80  1.75   RV
NGC 6402       58.58  8.93  0.78  0.68   RV
NGC 6402       76.35  9.62  0.63  0.58  GDR2
NGC 6402      108.41  7.73  0.68  0.59   RV
NGC 6402      119.57  8.38  0.59  0.55  GDR2
NGC 6402      156.14  6.58  0.51  0.47  GDR2
NGC 6402      161.40  8.17  0.71  0.63   RV
NGC 6402      209.55  7.00  0.53  0.49  GDR2
NGC 6402      290.65  5.70  0.49  0.44   RV
NGC 6402      327.64  4.54  0.53  0.49  GDR2
NGC 6426       85.77  2.07  0.42  0.34   RV
NGC 6440       25.07 11.12  1.49  1.22   RV
NGC 6440       78.32  8.71  1.17  0.96   RV
NGC 6440      108.05  8.70  1.29  1.19  GDR2
NGC 6440      176.13  4.43  0.80  0.63   RV
NGC 6441        3.10 14.30  1.12  0.98  K18
NGC 6441        6.40 19.13  1.21  1.11  K18
NGC 6441       10.00 13.93  1.37  1.37  W15
NGC 6441       10.30 18.23  0.72  0.68  K18
NGC 6441       13.61 14.59  1.33  1.33  W15
NGC 6441       16.40 17.13  0.40  0.39  K18
NGC 6441       16.65 15.40  1.47  1.47  W15
NGC 6441       18.95 15.22  1.38  1.38  W15
NGC 6441       25.80 16.33  0.29  0.28  K18
NGC 6441       28.08 14.19  0.35  0.35  W15
NGC 6441       37.12 14.49  0.36  0.36  W15
NGC 6441       40.70 14.96  0.19  0.19  K18
NGC 6441       41.55 14.41  1.68  1.41   RV
NGC 6441       42.43 14.92  0.32  0.32  W15
NGC 6441       46.24 14.39  0.35  0.35  W15
NGC 6441       49.42 13.68  0.32  0.32  W15
NGC 6441       52.61 13.89  0.29  0.29  W15
NGC 6441       55.71 13.20  0.31  0.31  W15
NGC 6441       56.40 14.31  0.26  0.26  K18
NGC 6441       58.63 13.95  0.33  0.33  W15
NGC 6441       61.47 12.50  0.29  0.29  W15
NGC 6441       64.08 12.84  0.33  0.33  W15
NGC 6441       66.52 13.26  0.33  0.33  W15
NGC 6441       69.18 13.28  0.34  0.34  W15
NGC 6441       72.23 11.87  0.32  0.32  W15
NGC 6441       75.43 12.60  0.29  0.29  W15
NGC 6441       79.05 12.37  0.26  0.26  W15
NGC 6441       80.96 12.13  1.02  0.92  GDR2
NGC 6441       83.09 11.77  0.30  0.30  W15
NGC 6441       83.51 11.08  1.29  1.08   RV
NGC 6441       87.57 11.86  0.30  0.30  W15
NGC 6441       92.57 11.55  0.27  0.27  W15
NGC 6441       99.53 10.86  0.24  0.24  W15
NGC 6441      113.35 11.26  0.24  0.24  W15
NGC 6441      126.98  9.58  1.12  0.93   RV
NGC 6441      133.45  9.37  0.85  0.78  GDR2
NGC 6441      230.59  9.12  1.09  0.91   RV
NGC 6453       99.36  5.06  0.83  0.76  GDR2
NGC 6496       65.53  2.41  0.36  0.31   RV
NGC 6496      125.26  2.69  0.39  0.32   RV
NGC 6496      148.76  2.22  0.63  0.66  GDR2
NGC 6496      236.19  1.59  0.28  0.23   RV
NGC 6517       40.09  8.53  1.42  1.28  GDR2
NGC 6517       88.13  6.83  1.45  1.35  GDR2
NGC 6517      108.90  6.46  1.43  1.12   RV
NGC 6517      165.58  6.95  2.67  2.51  GDR2
NGC 6522       30.47  6.42  0.94  0.76   RV
NGC 6522       53.44  6.36  0.79  0.71  GDR2
NGC 6522       68.90  7.27  1.06  0.86   RV
NGC 6522      109.71  6.36  0.93  0.75   RV
NGC 6522      123.59  5.67  0.77  0.68  GDR2
NGC 6522      185.44  4.75  0.88  0.68   RV
NGC 6528       26.00  4.58  0.74  0.59   RV
NGC 6528       48.57  5.58  0.91  0.72   RV
NGC 6528       62.37  5.02  1.27  1.10  GDR2
NGC 6535       46.20  2.67  0.53  0.49  GDR2
NGC 6535       57.18  1.94  0.32  0.26   RV
NGC 6539       58.62  5.92  0.66  0.56   RV
NGC 6539       59.65  5.04  0.99  0.92  GDR2
NGC 6539      177.50  4.98  0.96  0.88  GDR2
NGC 6539      180.92  4.24  0.49  0.42   RV
NGC 6540       73.40  2.67  0.67  0.62  GDR2
NGC 6540      102.81  3.10  0.59  0.47   RV
NGC 6541       68.01  5.62  0.68  0.56   RV
NGC 6541       73.86  5.73  0.45  0.41  GDR2
NGC 6541      130.21  5.14  0.42  0.39  GDR2
NGC 6541      140.81  5.00  0.61  0.50   RV
NGC 6541      216.30  4.29  0.42  0.39  GDR2
NGC 6541      224.20  4.67  0.57  0.47   RV
NGC 6541      339.47  3.62  0.65  0.51   RV
NGC 6544       48.08  6.02  0.54  0.48  GDR2
NGC 6544       65.36  6.09  1.11  0.88   RV
NGC 6544       90.04  5.67  0.53  0.46  GDR2
NGC 6544      147.92  5.16  0.52  0.45  GDR2
NGC 6544      264.89  4.08  0.94  0.69   RV
NGC 6553       40.01  7.65  0.63  0.56   RV
NGC 6553       62.60  6.81  0.57  0.52  GDR2
NGC 6553       81.80  6.53  0.54  0.48   RV
NGC 6553      111.11  6.24  0.53  0.49  GDR2
NGC 6553      129.77  6.67  0.55  0.49   RV
NGC 6553      179.10  5.76  0.71  0.59   RV
NGC 6553      189.68  6.35  0.56  0.52  GDR2
NGC 6558       39.08  3.52  0.57  0.51  GDR2
NGC 6558       54.89  2.67  0.57  0.43   RV
NGC 6558      112.48  2.06  0.74  0.67  GDR2
NGC 6569       32.49  5.88  0.64  0.55   RV
NGC 6569       75.44  5.30  0.86  0.77  GDR2
NGC 6569       78.36  5.07  0.55  0.47   RV
NGC 6569      156.71  4.57  0.49  0.42   RV
NGC 6569      163.53  4.47  0.91  0.81  GDR2
NGC 6584       54.42  3.81  1.45  0.90   RV
NGC 6584       62.45  4.21  0.71  0.67  GDR2
NGC 6584      145.83  3.51  0.90  0.88  GDR2
NGC 6624        4.14  7.50  0.77  0.77  W15
NGC 6624        6.71  6.38  0.68  0.68  W15
NGC 6624        8.97  6.60  0.69  0.69  W15
NGC 6624       11.95  6.33  0.34  0.34  W15
NGC 6624       15.04  6.16  0.37  0.37  W15
NGC 6624       15.77  6.09  0.78  0.64   RV
NGC 6624       18.36  5.75  0.31  0.31  W15
NGC 6624       20.63  5.67  0.38  0.38  W15
NGC 6624       22.36  6.19  0.37  0.37  W15
NGC 6624       24.24  6.04  0.38  0.38  W15
NGC 6624       26.50  5.50  0.36  0.36  W15
NGC 6624       28.49  5.16  0.34  0.34  W15
NGC 6624       30.42  5.51  0.36  0.36  W15
NGC 6624       32.23  5.45  0.42  0.42  W15
NGC 6624       34.41  5.55  0.40  0.40  W15
NGC 6624       36.69  5.60  0.37  0.37  W15
NGC 6624       39.46  5.31  0.38  0.38  W15
NGC 6624       40.26  4.59  0.65  0.54   RV
NGC 6624       41.87  4.43  0.38  0.38  W15
NGC 6624       44.39  5.03  0.54  0.49  GDR2
NGC 6624       44.56  4.65  0.35  0.35  W15
NGC 6624       47.22  4.98  0.35  0.35  W15
NGC 6624       50.25  5.11  0.34  0.34  W15
NGC 6624       53.20  4.57  0.35  0.35  W15
NGC 6624       56.91  4.82  0.36  0.36  W15
NGC 6624       60.78  4.37  0.32  0.32  W15
NGC 6624       64.87  4.92  0.35  0.35  W15
NGC 6624       70.13  3.68  0.26  0.26  W15
NGC 6624       79.59  4.49  0.33  0.33  W15
NGC 6624       79.76  3.97  0.53  0.49  GDR2
NGC 6624       92.93  3.43  0.43  0.35   RV
NGC 6624      127.40  3.67  0.61  0.57  GDR2
NGC 6626       48.77  8.50  0.94  0.79   RV
NGC 6626       52.79  8.34  0.55  0.51  GDR2
NGC 6626       93.37  7.67  0.58  0.53  GDR2
NGC 6626      113.78  7.54  0.83  0.70   RV
NGC 6626      124.72  6.82  0.55  0.50  GDR2
NGC 6626      155.61  7.06  0.53  0.49  GDR2
NGC 6626      182.98  6.04  0.66  0.57   RV
NGC 6626      195.43  5.67  0.51  0.47  GDR2
NGC 6626      240.73  5.39  0.55  0.51  GDR2
NGC 6626      305.49  4.74  0.59  0.52  GDR2
NGC 6626      319.82  4.08  0.56  0.46   RV
NGC 6637       41.84  5.94  0.63  0.56  GDR2
NGC 6637       71.60  4.18  0.62  0.57  GDR2
NGC 6637      103.94  4.72  0.62  0.56  GDR2
NGC 6637      151.43  3.68  0.69  0.62  GDR2
NGC 6637      161.01  2.74  1.27  0.76   RV
NGC 6638       46.08  5.97  0.61  0.55  GDR2
NGC 6638       57.16  3.55  1.27  0.82   RV
NGC 6638      106.31  4.78  0.83  0.77  GDR2
NGC 6642       34.32  3.86  0.69  0.63  GDR2
NGC 6642       80.18  1.74  0.73  0.80  GDR2
NGC 6642      108.90  2.96  1.14  0.86   RV
NGC 6652       38.66  4.01  0.60  0.53  GDR2
NGC 6652       83.21  3.32  0.71  0.60  GDR2
NGC 6656        2.86  9.05  0.86  0.86  W15
NGC 6656        5.39  8.66  0.70  0.70  W15
NGC 6656        7.34  8.70  0.78  0.78  W15
NGC 6656        9.04  8.59  0.66  0.66  W15
NGC 6656       11.93  9.34  0.41  0.41  W15
NGC 6656       15.68  9.12  0.42  0.42  W15
NGC 6656       18.69  9.07  0.40  0.40  W15
NGC 6656       23.00  8.98  0.22  0.22  W15
NGC 6656       28.26  8.54  0.24  0.24  W15
NGC 6656       33.26  8.98  0.26  0.26  W15
NGC 6656       37.82  8.79  0.22  0.22  W15
NGC 6656       42.10  8.79  0.26  0.26  W15
NGC 6656       46.16  8.31  0.26  0.26  W15
NGC 6656       50.08  8.43  0.24  0.24  W15
NGC 6656       53.64  8.87  0.21  0.21  W15
NGC 6656       57.13  8.49  0.24  0.24  W15
NGC 6656       60.79  8.66  0.26  0.26  W15
NGC 6656       62.10  8.53  0.65  0.57   RV
NGC 6656       64.52  8.00  0.22  0.22  W15
