# cluster: PAL4 
# radius["] log_surface_density err_log_surface_density
           5      -1.495     0.09653
          15      -1.585     0.07601
          25      -1.797     0.07425
          35          -2     0.09945
          55      -2.447      0.1492
          85      -3.001      0.2376
         150      -3.312      0.1456
         250      -3.489      0.1558
         350      -3.522      0.1894
         450       -3.48      0.1894
